hrv_mean_nni,hrv_median_nni,hrv_range_nni,hrv_sdsd,hrv_rmssd,hrv_pnni_50,hrv_pnni_20,hrv_cvsd,hrv_sdnn,hrv_cvnni,hrv_std_hr,hrv_total_power,hrv_lf,hrv_peaks,hrv_hf,hrv_mean,hrv_std,hrv_max,hrv_ptp,hrv_rms,hrv_iqr,hrv_iqr_5_95,hrv_pct_5,hrv_pct_95,hrv_svd_entropy,acc_x_mean,acc_x_min,acc_x_sum,acc_x_skewness,acc_x_n_sign_changes,acc_x_pct_5,acc_x_pct_95,acc_x_svd_entropy,acc_y_mean,acc_y_min,acc_y_max,acc_y_sum,acc_y_pct_5,acc_y_pct_95,acc_z_n_sign_changes,l2_pct_5,Stress
665.4513889,656.25,640.625,56.9669257,56.9670611,14.76190476,43.65079365,0.085606645,66.6256858,0.100121041,8.864619,2281.023748,740.4401288,148,645.4206682,665.4513889,66.57278727,1093.75,640.625,668.7731207,78.125,218.75,562.5,781.25,0.297724634,-43.30989583,-44,-83155,-0.607501342,0,-44,-43,0.052530976,-45.73489583,-47,-45,-87811,-46,-45,0,141.4319624,1
665.6844295,656.25,640.625,56.85344518,56.85371026,14.5800317,43.89857369,0.085406399,66.66710516,0.100148212,8.869740037,2279.16544,755.6924157,149,651.0284042,665.6844295,66.61425767,1093.75,640.625,669.0091322,78.125,218.75,562.5,781.25,0.298428541,-43.315625,-44,-83166,-0.581786752,0,-44,-43,0.052904073,-45.7328125,-47,-45,-87807,-46,-45,0,141.4319624,1
665.7780411,656.25,640.625,56.72256958,56.72283359,14.53396524,43.9178515,0.085197814,66.79231849,0.100322201,8.886382615,2283.098324,772.0024967,148,652.774422,665.7780411,66.73953909,1093.75,640.625,669.114763,78.125,218.75,562.5,781.25,0.298730926,-43.3203125,-44,-83175,-0.560941311,0,-44,-43,0.053192496,-45.73333333,-47,-45,-87808,-46,-45,0,141.4319624,1
666.061617,656.25,640.625,57.18547558,57.18548086,14.7566719,44.42700157,0.085856142,67.16802193,0.100843556,8.921312175,2281.9377,799.175197,149,639.1636578,666.061617,67.11527907,1093.75,640.625,669.4344914,78.125,218.75,562.5,781.25,0.29901305,-43.33177083,-44,-83197,-0.510668602,0,-44,-43,0.052930112,-45.72135417,-47,-45,-87785,-46,-45,0,141.4319624,1
666.0798122,656.25,640.625,57.02200131,57.02200657,14.86697966,44.28794992,0.085608369,67.41061645,0.101205014,8.942256169,2297.232263,812.6368168,149,645.6313046,666.0798122,67.35784884,1093.75,640.625,669.4769571,78.125,218.75,562.5,781.25,0.299794911,-43.34791667,-44,-83228,-0.44130347,0,-44,-43,0.052997299,-45.7078125,-47,-45,-87759,-46,-45,0,141.4319624,1
666.2754304,656.25,640.625,57.18566137,57.18618579,15.02347418,44.44444444,0.085829648,67.51791631,0.101336344,8.955474796,2294.096899,821.8220828,149,634.7399491,666.2754304,67.46506471,1093.75,640.625,669.6823755,78.125,218.75,562.5,781.25,0.298757455,-43.353125,-44,-83238,-0.419254477,0,-44,-43,0.053530448,-45.70572917,-47,-45,-87755,-46,-45,0,141.4319624,1
666.5854134,656.25,640.625,57.25669718,57.25688456,15.1326053,44.46177847,0.085895796,67.7189257,0.10159077,8.977392708,2297.820963,827.418619,151,636.7525192,666.5854134,67.66608221,1093.75,640.625,670.0110537,78.125,218.75,562.5,781.25,0.297998298,-43.36614583,-44,-83263,-0.364744183,0,-44,-43,0.053845797,-45.69479167,-47,-45,-87734,-46,-45,0,141.4319624,0
666.7640187,656.25,640.625,57.32833413,57.32858807,15.26479751,44.70404984,0.085980327,67.79477402,0.101677313,8.986221634,2292.943585,823.8537001,151,628.7054218,666.7640187,67.74195378,1093.75,640.625,670.1964107,78.125,218.75,562.5,781.25,0.296914261,-43.3796875,-44,-83289,-0.30886916,0,-44,-43,0.053503552,-45.68229167,-47,-45,-87710,-46,-45,0,141.4319624,0
666.8370327,656.25,640.625,57.27175668,57.27208867,15.26479751,44.85981308,0.085886185,67.87604269,0.101788052,8.995038892,2299.36113,811.5379735,150,643.1616313,666.8370327,67.82315912,1093.75,640.625,670.2772629,78.125,218.75,562.5,781.25,0.296786255,-43.38697917,-44,-83303,-0.361167848,0,-44,-43,0.053081385,-45.67708333,-47,-45,-87700,-46,-45,0,141.4319624,0
666.4560653,656.25,640.625,57.62427866,57.62479263,15.08553655,45.10108865,0.086464503,68.08451142,0.102159039,9.022761378,2314.126698,797.9918079,150,671.6325334,666.4560653,68.03154796,1093.75,640.625,669.9193821,78.125,218.75,562.5,781.25,0.300250319,-43.396875,-44,-83322,-0.344443356,0,-44,-43,0.053691237,-45.675,-47,-45,-87696,-46,-45,0,141.4319624,0
666.7798913,656.25,640.625,57.88217472,57.88250118,14.9068323,45.34161491,0.086809008,68.19838746,0.10228021,9.033528559,2300.111231,794.9564134,150,652.3191944,666.7798913,68.14541783,1093.75,640.625,670.2531025,78.125,218.75,562.5,781.25,0.298772169,-43.41145833,-44,-83350,-0.284046636,0,-44,-43,0.053676204,-45.66197917,-47,-45,-87671,-46,-45,0,141.4319624,0
667.0804128,656.25,640.625,57.72541757,57.72583445,15.10903427,45.17133956,0.086535046,68.59134497,0.102823203,9.073527145,2329.844499,788.6309152,151,661.7085573,667.0804128,68.5379041,1093.75,640.625,670.5920678,78.125,218.75,562.5,781.25,0.300174381,-43.42135417,-44,-83369,-0.26790293,0,-44,-43,0.053828316,-45.6546875,-47,-45,-87657,-46,-45,0,141.4319624,0
667.1704368,656.25,640.625,58.34550276,58.34582967,14.97659906,44.77379095,0.08745266,68.70695462,0.102982613,9.086419255,2320.772111,783.9042135,151,641.0322396,667.1704368,68.65334013,1093.75,640.625,670.6934269,78.125,218.75,562.5,781.25,0.299298609,-43.42552083,-44,-83377,-0.275741073,0,-44,-43,0.054067971,-45.65416667,-47,-45,-87656,-46,-45,0,141.4319624,0
667.5292969,656.25,640.625,58.0370372,58.0370578,14.84375,44.21875,0.086943087,68.68176028,0.102889507,9.063572298,2305.959874,760.8352725,149,650.9078793,667.5292969,68.62808168,1093.75,640.625,671.0478193,78.125,218.75,562.5,781.25,0.299556044,-43.43958333,-44,-83404,-0.218207156,0,-44,-43,0.054053768,-45.63958333,-47,-45,-87628,-46,-45,0,141.4319624,1
667.6513672,656.25,640.625,58.14867859,58.14886367,14.84375,44.375,0.087094652,68.29052903,0.102284714,9.001854142,2259.8343,739.4250579,150,644.6589651,667.6513672,68.23715619,1093.75,640.625,671.1293896,78.125,203.90625,577.34375,781.25,0.297405929,-43.45260417,-44,-83429,-0.165411409,0,-44,-43,0.053878274,-45.62604167,-47,-45,-87602,-46,-45,0,141.4319624,0
667.5184969,656.25,640.625,57.88725955,57.88725955,14.64174455,44.08099688,0.086720083,68.02971695,0.101914355,8.978108086,2224.158826,736.9873527,150,627.0643734,667.5184969,67.97671366,1093.75,640.625,670.9707723,78.125,203.125,578.125,781.25,0.296663819,-43.46041667,-44,-83444,-0.158831844,0,-44,-43,0.054353727,-45.62447917,-47,-45,-87599,-46,-45,0,141.4319624,0
667.4592391,656.25,640.625,57.89510905,57.89561902,14.9068323,44.40993789,0.086740307,68.10658406,0.102038567,8.982712004,2215.140727,728.1080303,152,627.8848477,667.4592391,68.05368574,1093.75,640.625,670.9196226,78.125,203.125,578.125,781.25,0.295917109,-43.47395833,-44,-83470,-0.10430824,0,-44,-43,0.054579555,-45.61614583,-47,-45,-87583,-46,-45,0,141.4319624,0
667.3348145,656.25,640.625,57.70160663,57.70211357,14.83771252,44.20401855,0.086466512,68.07275227,0.102006895,8.981406832,2215.757936,728.5954848,152,638.0872642,667.3348145,68.02012547,1093.75,640.625,670.792436,78.125,203.125,578.125,781.25,0.297264956,-43.48802083,-44,-83497,-0.047930425,0,-44,-43,0.054164901,-45.6015625,-47,-45,-87555,-46,-45,0,141.4319624,0
667.4418605,656.25,640.625,57.86998196,57.87030747,14.88372093,44.34108527,0.086704642,68.06068722,0.101972458,8.974159077,2201.480389,731.008685,151,624.4363186,667.4418605,68.00790653,1093.75,640.625,670.8976915,78.125,203.125,578.125,781.25,0.296720086,-43.5015625,-44,-83523,0.006250031,0,-44,-43,0.054150884,-45.58958333,-47,-45,-87532,-46,-45,0,141.4319624,0
667.7196734,656.25,640.625,56.27576509,56.27595455,14.77449456,44.16796267,0.084280809,67.89955877,0.10168872,8.939662924,2213.516059,738.1921524,150,625.2500375,667.7196734,67.84673919,1093.75,640.625,671.1577626,78.125,203.125,578.125,781.25,0.295066754,-43.50677083,-44,-83533,0.027085817,0,-44,-43,0.054900952,-45.5875,-47,-45,-87528,-46,-45,0,141.4319624,0
667.3794712,656.25,640.625,56.17068951,56.17111659,14.61897356,44.01244168,0.084166683,67.95623838,0.101825485,8.946778132,2213.355605,737.674774,149,629.0359516,667.3794712,67.90337471,1093.75,640.625,670.8250345,78.125,203.125,578.125,781.25,0.295092496,-43.5203125,-44,-83559,0.08131713,0,-44,-43,0.054887775,-45.57291667,-47,-45,-87500,-46,-45,0,141.4319624,1
667.4835016,656.25,640.625,56.05947392,56.05973199,14.59627329,44.09937888,0.083986693,68.12209084,0.102058089,8.96777233,2227.185057,727.7966639,149,643.3764551,667.4835016,68.06918047,1093.75,640.625,670.9453317,78.125,203.125,578.125,781.25,0.29568245,-43.52864583,-44,-83575,0.114771848,0,-44,-43,0.054323639,-45.56510417,-47,-45,-87485,-46,-45,0,141.4319624,1
667.8661128,656.25,640.625,57.02299988,57.02351285,14.83771252,44.35857805,0.085381653,68.36093909,0.102357251,8.995723716,2181.464391,691.9996462,150,622.6695784,667.8661128,68.3080895,1093.75,640.625,671.3502363,78.125,203.125,578.125,781.25,0.291231671,-43.534375,-44,-83586,0.137826108,0,-44,-43,0.054516239,-45.56354167,-47,-45,-87482,-46,-45,0,141.4319624,0
668.041088,656.25,640.625,57.05810611,57.05884206,14.81481481,44.29012346,0.085412175,68.48071172,0.10250973,9.00720727,2180.238082,687.6940398,151,617.6856293,668.041088,68.42785126,1093.75,640.625,671.5364964,78.125,203.125,578.125,781.25,0.291875793,-43.54895833,-44,-83614,0.196778931,0,-44,-43,0.054739148,-45.55260417,-47,-45,-87461,-46,-45,0,141.4319624,0
667.6422214,656.25,640.625,57.0605527,57.06106692,14.86068111,44.27244582,0.085466534,68.44760642,0.102521387,9.003072497,2188.713712,677.6278837,150,628.1034336,667.6422214,68.39460787,1093.75,640.625,671.1363186,78.125,203.125,578.125,781.25,0.293538323,-43.56197917,-44,-83639,0.249843604,0,-44,-43,0.054448559,-45.53802083,-47,-45,-87433,-46,-45,0,141.4319624,0
667.376161,656.25,640.625,57.34188168,57.34229616,14.55108359,44.11764706,0.085922002,68.34481834,0.10240824,8.989340105,2170.349219,679.4456013,151,603.1298163,667.376161,68.29189939,1093.75,640.625,670.8611807,78.125,203.125,578.125,781.25,0.291096756,-43.5640625,-44,-83643,0.258379557,0,-44,-43,0.054126855,-45.53802083,-47,-45,-87433,-46,-45,0,141.4319624,0
667.3277864,656.25,640.625,57.23294904,57.23327715,14.55108359,44.27244582,0.085764864,68.38590584,0.102477234,8.995224953,2164.49898,688.8808576,150,591.5566162,667.3277864,68.33295508,1093.75,640.625,670.8172383,78.125,203.125,578.125,781.25,0.290985443,-43.56770833,-44,-83650,0.273351243,0,-44,-43,0.054162814,-45.53958333,-47,-45,-87436,-46,-45,0,141.4319624,0
667.3065708,656.25,640.625,57.11746365,57.11771773,14.61897356,44.16796267,0.085594418,68.57252569,0.102760154,9.017918526,2198.022813,684.79969,150,623.5479556,667.3065708,68.51918261,1093.75,640.625,670.8151294,78.125,203.125,578.125,781.25,0.29282202,-43.584375,-44,-83682,0.342410549,0,-44,-43,0.054145627,-45.52395833,-47,-45,-87406,-46,-45,0,141.4319624,0
666.9815891,656.25,640.625,56.88226997,56.88252352,14.57364341,44.03100775,0.085283499,68.5094307,0.102715625,9.013057408,2186.363977,685.6018764,149,631.9860553,666.9815891,68.45630202,1093.75,640.625,670.4854253,78.125,203.125,578.125,781.25,0.29364079,-43.5984375,-44,-83709,0.401610072,0,-44,-43,0.053970775,-45.51197917,-47,-45,-87383,-46,-45,0,141.4319624,1
667.2021028,656.25,640.625,56.67678919,56.67712467,14.48598131,44.08099688,0.084947461,68.55810223,0.102754626,9.014591957,2165.858808,694.2604445,148,614.4180945,667.2021028,68.50468726,1093.75,640.625,670.7097272,78.125,203.125,578.125,781.25,0.29264408,-43.5890625,-44,-83691,0.362039788,0,-44,-43,0.053940444,-45.52135417,-47,-45,-87401,-46,-45,0,141.4319624,1
666.8604651,656.25,640.625,56.80564217,56.8058287,14.57364341,43.72093023,0.08518398,68.22060544,0.102301169,8.97650895,2133.807722,700.3868821,150,592.6210442,666.8604651,68.16770073,1093.75,640.625,670.3355245,78.125,203.125,578.125,781.25,0.289730734,-43.59635417,-44,-83705,0.392778882,0,-44,-43,0.054213295,-45.5140625,-47,-45,-87387,-46,-45,0,141.4319624,0
666.6747291,656.25,640.625,56.94145691,56.94153936,14.39628483,43.80804954,0.085411276,68.00335697,0.102003802,8.949769527,2116.856118,700.1657783,150,588.0455651,666.6747291,67.95070241,1093.75,640.625,670.1287133,78.125,203.125,578.125,781.25,0.290041604,-43.61145833,-44,-83734,0.457341179,0,-44,-43,0.053917382,-45.49791667,-47,-45,-87356,-46,-45,0,141.4319624,0
666.6424419,656.25,640.625,56.58847368,56.58852049,14.26356589,43.72093023,0.084885865,68.01774555,0.102030326,8.950048397,2131.19062,688.6631474,149,614.5376155,666.6424419,67.96499816,1093.75,640.625,670.0980423,78.125,203.125,578.125,781.25,0.291708142,-43.61302083,-44,-83737,0.464095216,0,-44,-43,0.053713594,-45.49947917,-47,-45,-87359,-46,-45,0,141.4319624,1
666.4402174,656.25,640.625,57.07328026,57.07328543,14.13043478,43.78881988,0.085639017,67.92661515,0.101924544,8.937958383,2107.110977,677.5386877,149,591.4813854,666.4402174,67.87385661,1093.75,640.625,669.8876203,78.125,203.125,578.125,781.25,0.289517327,-43.6140625,-44,-83739,0.468606279,0,-44,-43,0.053954572,-45.4984375,-47,-45,-87357,-46,-45,0,141.4319624,1
666.7724609,656.25,640.625,57.13471399,57.13473492,14.21875,43.90625,0.085688504,67.84854917,0.101756676,8.91543916,2093.596917,693.5614357,149,575.6241494,666.7724609,67.79552177,1093.75,640.625,670.2102263,78.125,203.125,578.125,781.25,0.288830734,-43.6296875,-44,-83769,0.537132452,0,-44,-43,0.053777412,-45.48229167,-47,-45,-87326,-46,-45,0,141.4319624,1
666.6748047,656.25,640.625,56.8262739,56.82629495,14.21875,43.90625,0.085238402,67.90867047,0.101861762,8.922316861,2114.76442,687.5007185,149,598.6577564,666.6748047,67.85559608,1093.75,640.625,670.1191514,78.125,203.125,578.125,781.25,0.290484774,-43.64010417,-45,-83789,0.569764,0,-44,-43,0.053238692,-45.47135417,-47,-45,-87305,-46,-45,0,141.4319624,1
666.999805,656.25,640.625,57.10615178,57.10678324,14.19656786,43.68174727,0.085617391,67.95527183,0.101881997,8.927474439,2092.505868,673.1735606,149,598.5915348,666.999805,67.90224391,1093.75,640.625,670.4472049,78.125,203.125,578.125,781.25,0.290904104,-43.63697917,-45,-83783,0.555751218,0,-44,-43,0.053282328,-45.47916667,-47,-45,-87320,-46,-45,0,141.4319624,1
667.0973089,656.25,640.625,56.64683341,56.64735951,14.04056162,43.52574103,0.084916187,67.88919959,0.101768061,8.917099726,2091.814302,677.2818075,147,600.8351389,667.0973089,67.83622323,1093.75,640.625,670.5375252,78.125,203.125,578.125,781.25,0.291820858,-43.65,-45,-83808,0.614664812,0,-44,-43,0.05326915,-45.46875,-47,-45,-87300,-46,-45,0,141.4319624,1
666.796875,656.25,640.625,56.84267499,56.843101,13.90625,43.4375,0.085248001,67.93198436,0.101878078,8.922252188,2097.117144,661.2620979,145,618.9886716,666.796875,67.87889175,1093.75,640.625,670.2429533,78.125,203.125,578.125,781.25,0.29342099,-43.66302083,-45,-83833,0.67507782,0,-44,-43,0.052638444,-45.4546875,-47,-45,-87273,-46,-45,0,141.4319624,1
666.9356416,656.25,640.625,57.15543089,57.15606578,13.92801252,43.19248826,0.085699522,67.9507005,0.101884944,8.926118381,2089.913369,649.9135409,145,627.2509583,666.9356416,67.89751012,1093.75,640.625,670.382892,78.125,203.125,578.125,781.25,0.293766292,-43.6671875,-45,-83841,0.694759762,0,-44,-43,0.052047357,-45.453125,-47,-45,-87270,-46,-45,0,141.4319624,1
667.2462774,656.25,640.625,57.40782237,57.40824683,13.94984326,43.10344828,0.086037568,67.85412378,0.101692772,8.911718219,2060.819931,639.6042862,145,592.4657942,667.2462774,67.80092572,1093.75,640.625,670.6821604,78.125,203.125,578.125,781.25,0.289997723,-43.6703125,-45,-83847,0.709640102,0,-44,-43,0.052169867,-45.45416667,-47,-45,-87272,-46,-45,0,141.4319624,1
667.9565047,656.25,640.625,61.27954728,61.28003821,14.10658307,43.10344828,0.091742558,69.36481033,0.103846298,9.005389046,2172.501498,585.2849765,145,712.9753112,667.9565047,69.31042788,1093.75,640.625,671.542871,78.125,203.125,578.125,781.25,0.301583064,-43.6828125,-45,-83871,0.770248587,0,-44,-43,0.052451393,-45.4421875,-47,-45,-87249,-46,-45,0,141.4319624,1
668.2748824,656.25,640.625,60.98811837,60.98851792,14.10658307,43.26018809,0.091262622,69.44006784,0.103909439,9.015518556,2198.873352,546.3866128,145,751.5488284,668.2748824,69.38562638,1093.75,640.625,671.867311,78.125,203.125,578.125,781.25,0.301943261,-43.69166667,-45,-83888,0.814319147,0,-44,-43,0.051768182,-45.42916667,-47,-45,-87224,-46,-45,0,141.4319624,1
668.3238636,656.25,640.625,60.82774228,60.8280588,13.94984326,43.10344828,0.091015841,69.36528232,0.103789923,9.008429365,2196.874634,521.9605983,146,760.9749688,668.3238636,69.3108995,1093.75,640.625,671.9083178,78.125,203.125,578.125,781.25,0.30265249,-43.69375,-45,-83892,0.824836735,0,-44,-43,0.051595626,-45.43177083,-47,-45,-87229,-46,-45,0,141.4319624,1
668.8333987,656.25,640.625,60.61645446,60.61677309,13.34379906,42.70015699,0.090630601,69.18109933,0.103435474,8.991305461,2169.679783,527.5737027,146,724.8296418,668.8333987,69.12677573,1093.75,640.625,672.3961826,78.125,203.125,578.125,781.25,0.299715993,-43.69427083,-45,-83893,0.827475275,0,-44,-43,0.051765112,-45.43697917,-47,-45,-87239,-46,-45,0,141.4319624,1
669.0901025,656.25,640.625,60.42279925,60.42287992,13.09148265,42.7444795,0.090306044,69.01310984,0.103144718,8.9723317,2181.422005,544.2303217,143,743.6294401,669.0901025,68.95866162,1093.75,640.625,672.6342708,78.125,203.125,578.125,781.25,0.300627809,-43.70520833,-45,-83914,0.883767515,0,-44,-43,0.051197171,-45.42552083,-46,-45,-87217,-46,-45,0,141.4319624,1
669.4978209,656.25,640.625,57.8501689,57.8503603,12.83676704,42.78922345,0.086408586,68.19137054,0.101854507,8.802430471,2153.877477,574.203716,143,702.5141341,669.4978209,68.13731475,1093.75,640.625,672.9561842,78.125,203.125,578.125,781.25,0.295343221,-43.70885417,-45,-83921,0.870514687,0,-44,-43,0.0510647,-45.42239583,-46,-45,-87211,-46,-45,0,141.4319624,1
669.8380366,656.25,640.625,57.62256432,57.62282752,12.55961844,42.44833068,0.086025016,67.98584971,0.101495953,8.757963635,2122.263057,583.0264926,143,700.4744079,669.8380366,67.93178541,1093.75,640.625,673.2738839,78.125,196.875,584.375,781.25,0.294641725,-43.71614583,-45,-83935,0.908731102,0,-44,-43,0.050400146,-45.41458333,-46,-45,-87196,-46,-45,0,141.4319624,1
670.5605159,656.25,640.625,57.46877993,57.469043,12.85714286,42.38095238,0.085702993,67.91244541,0.101277131,8.721814657,2099.039499,585.3079018,145,702.1542094,670.5605159,67.85852524,1093.75,640.625,673.9853002,78.125,187.5,593.75,781.25,0.294568596,-43.72916667,-45,-83960,0.979111653,0,-44,-43,0.050475925,-45.40364583,-46,-45,-87175,-46,-45,0,141.4319624,1
671.1321315,656.25,640.625,57.3692667,57.36940073,12.67828843,42.31378764,0.085481529,67.38295701,0.100401924,8.612044274,2048.077116,570.8047392,144,708.1231839,671.1321315,67.32954205,1093.75,640.625,674.5010046,78.125,187.5,593.75,781.25,0.29407438,-43.73541667,-45,-83972,0.996663546,0,-44,-43,0.049982866,-45.39791667,-46,-45,-87164,-46,-45,0,141.4319624,1
671.5283281,656.25,640.625,57.47724381,57.47737758,12.67828843,42.47226624,0.085591888,67.09223296,0.099909758,8.556834842,2014.867891,562.263059,146,714.6515375,671.5283281,67.03904846,1093.75,640.625,674.8663048,78.125,187.5,593.75,781.25,0.295325691,-43.73697917,-45,-83975,0.988256721,0,-44,-43,0.049891902,-45.39739583,-46,-45,-87163,-46,-45,0,141.7238354,1
671.974681,656.25,640.625,57.29736933,57.29771727,12.75917065,41.78628389,0.085267673,66.76017868,0.099349247,8.486480855,1984.970176,560.4733808,143,719.2285402,671.974681,66.70691966,1093.75,640.625,675.2775615,85.9375,187.5,593.75,781.25,0.294670823,-43.7484375,-45,-83997,1.053000466,0,-44,-43,0.049429697,-45.38385417,-46,-45,-87137,-46,-45,0,141.7238354,1
672.15,656.25,640.625,57.62374912,57.6241898,12.64,41.92,0.085731146,66.42335281,0.098822216,8.44249727,1959.126635,571.2105013,144,700.8227534,672.15,66.37019286,1093.75,640.625,675.4188515,78.125,187.5,593.75,781.25,0.29409372,-43.753125,-45,-84006,1.080244901,0,-44,-43,0.049243915,-45.38072917,-46,-45,-87131,-46,-45,0,141.7238354,1
672.1994808,656.25,640.625,57.80138407,57.80151923,12.61980831,42.01277955,0.08598864,66.31108632,0.098647928,8.425730479,1951.77946,574.0961154,144,700.8816393,672.1994808,66.25810102,1093.75,640.625,675.4570882,78.125,187.5,593.75,781.25,0.294501037,-43.75364583,-45,-84007,1.083300809,0,-44,-43,0.049106047,-45.38125,-46,-45,-87132,-46,-45,0,141.7391971,1
671.8999203,656.25,640.625,57.50813889,57.50833389,12.12121212,41.30781499,0.085590625,66.18232839,0.098500277,8.409093443,1954.318429,583.9347243,143,704.5765365,671.8999203,66.12953035,1093.75,640.625,675.1463676,78.125,187.5,593.75,781.25,0.294734362,-43.7625,-45,-84024,1.136174719,0,-44,-43,0.048356455,-45.36979167,-46,-45,-87110,-46,-45,0,141.7391971,1
671.9494048,656.25,640.625,57.10272938,57.10316704,12.22222222,41.58730159,0.084981349,66.05366222,0.098301541,8.393430569,1949.943774,591.9963302,144,696.0166421,671.9494048,66.00121786,1093.75,640.625,675.1830591,78.125,187.5,593.75,781.25,0.294141307,-43.76822917,-45,-84035,1.171367168,0,-44,-43,0.048163194,-45.36458333,-46,-45,-87100,-46,-45,0,141.7391971,1
672.8115142,656.25,640.625,56.24054587,56.2408113,12.77602524,41.64037855,0.083590738,66.44155302,0.098752105,8.398512599,2007.833012,628.2505785,146,716.3028406,672.8115142,66.38913364,1093.75,640.625,676.079027,78.125,187.5,593.75,781.25,0.299688644,-43.7578125,-45,-84015,1.107961825,0,-44,-43,0.04817367,-45.37604167,-46,-45,-87122,-46,-45,0,141.7391971,1
672.9788069,656.25,640.625,55.50594672,55.50614245,12.71585557,41.75824176,0.082478292,66.34283828,0.098580873,8.386641263,2015.225941,626.9024602,145,720.1160633,672.9788069,66.29074339,1093.75,640.625,676.2358592,78.125,187.5,593.75,781.25,0.298787516,-43.76197917,-45,-84023,1.133014698,0,-44,-43,0.047790506,-45.371875,-46,-45,-87114,-46,-45,0,141.7391971,1
673.3573095,656.25,640.625,56.26555956,56.26581748,13.3748056,41.99066874,0.08356012,66.36926902,0.098564712,8.387151983,1994.704293,625.098384,147,726.5719007,673.3573095,66.31763987,1093.75,640.625,676.6151754,93.75,187.5,593.75,781.25,0.29862601,-43.7765625,-45,-84051,1.224046477,0,-44,-43,0.047346503,-45.35520833,-46,-45,-87082,-46,-45,0,141.7391971,1
673.4905478,656.25,640.625,56.27600482,56.27642454,13.11728395,41.66666667,0.083559338,66.00052787,0.097997705,8.342249872,1913.052697,623.5511777,147,677.2054149,673.4905478,65.94958188,1093.75,640.625,676.7118038,93.75,187.5,593.75,781.25,0.292283181,-43.78229167,-45,-84062,1.261363789,0,-44,-43,0.047147934,-45.35208333,-46,-45,-87076,-46,-45,0,141.7391971,1
673.4134615,656.25,640.625,51.60389135,51.60403175,12.46153846,41.07692308,0.076630532,65.49112536,0.097252474,8.296901014,2001.768276,600.160783,147,819.8129966,673.4134615,65.44072818,1093.75,640.625,676.5856776,93.75,187.5,593.75,781.25,0.299589199,-43.78125,-45,-84060,1.254508921,0,-44,-43,0.047342858,-45.35729167,-46,-45,-87086,-46,-45,0,141.7391971,1
673.6164122,656.25,640.625,52.19548043,52.1955023,12.67175573,41.83206107,0.077485497,65.52339446,0.097271078,8.300431212,1996.315191,610.8434752,151,824.0968925,673.6164122,65.4733575,1093.75,640.625,676.7908328,93.75,187.5,593.75,781.25,0.299863615,-43.79166667,-45,-84080,1.324536755,0,-44,-43,0.04679799,-45.34270833,-46,-45,-87058,-46,-45,0,141.7391971,0
673.6295524,656.25,640.625,52.0542987,52.05443411,12.74658574,41.72989378,0.07727457,65.39439929,0.097077688,8.286350216,1984.361805,612.1508178,153,817.7412834,673.6295524,65.34476406,1093.75,640.625,676.7914834,93.75,187.5,593.75,781.25,0.298930795,-43.803125,-45,-84102,1.383106367,0,-44,-43,0.046195217,-45.32708333,-46,-45,-87028,-46,-45,0,141.7391971,0
674.4712991,656.25,640.625,50.63247247,50.63261042,12.99093656,41.6918429,0.075070074,65.71971626,0.097438863,8.290816533,2063.042624,740.8439206,153,755.2874158,674.4712991,65.67006026,1093.75,640.625,677.6607485,93.75,187.5,593.75,781.25,0.295419387,-43.8015625,-45,-84099,1.371956624,0,-44,-43,0.046445361,-45.33020833,-46,-45,-87034,-46,-45,0,141.7391971,0
674.6626687,656.25,640.625,50.73922481,50.73927362,13.34332834,41.67916042,0.075206879,66.11897464,0.098003014,8.313083284,2090.755248,753.7558918,152,774.9887342,674.6626687,66.0693916,1093.75,640.625,677.8900213,93.75,187.5,593.75,781.25,0.297748712,-43.8015625,-45,-84099,1.371956624,0,-44,-43,0.046445361,-45.32916667,-46,-45,-87032,-46,-45,0,141.7391971,0
674.6351048,656.25,640.625,50.86694853,50.86699708,13.17365269,41.61676647,0.075399274,65.8957225,0.097676095,8.257866266,2071.384938,728.8222069,153,787.8524763,674.6351048,65.84638088,1093.75,640.625,677.8408888,93.75,187.5,593.75,781.25,0.297496957,-43.8125,-45,-84120,1.451899425,0,-44,-43,0.04558271,-45.31458333,-46,-45,-87004,-46,-45,0,141.7391971,0
674.4636194,656.25,640.625,50.17990318,50.18009885,13.13432836,41.49253731,0.074400008,65.8566208,0.097642955,8.252861633,2070.880193,729.239448,153,785.6449486,674.4636194,65.80745572,1093.75,640.625,677.6664335,93.75,187.5,593.75,781.25,0.297734787,-43.81614583,-45,-84127,1.455708035,0,-44,-43,0.045221948,-45.30885417,-46,-45,-86993,-46,-45,0,141.7391971,0
674.3899031,656.25,640.625,50.54793211,50.54795362,13.1147541,41.43070045,0.074953604,65.83515399,0.097621797,8.250231731,2068.897253,732.6285943,155,773.2671581,674.3899031,65.78607821,1093.75,640.625,677.5909899,93.75,187.5,593.75,781.25,0.297056377,-43.81197917,-45,-84119,1.424683744,0,-44,-43,0.045735098,-45.31145833,-46,-45,-86998,-46,-45,0,141.7391971,0
674.15026,656.25,640.625,50.49785892,50.49786427,13.07578009,41.1589896,0.074905948,65.82302968,0.097638514,8.249045609,2076.177527,736.91155,155,773.2475049,674.15026,65.7741088,1093.75,640.625,677.3513169,93.75,187.5,593.75,781.25,0.297261732,-43.81927083,-45,-84133,1.47943123,0,-44,-43,0.045779518,-45.30520833,-46,-45,-86986,-46,-45,0,141.7391971,0
